Player ID,First Name,Last Name,Team ID,Team Abbreviation,Headshot,Sweater Number,Position,Goals,Assists,Points,Games Played,Plus/Minus
8477949,Alex,Tuch,7,BUF,https://assets.nhle.com/mugs/nhl/20242025/BUF/8477949.png,89,R,139,199,338,479,50
8475722,Jason,Zucker,7,BUF,https://assets.nhle.com/mugs/nhl/20242025/BUF/8475722.png,17,L,201,184,385,722,0
8480196,Jacob,Bryson,7,BUF,https://assets.nhle.com/mugs/nhl/20242025/BUF/8480196.png,78,D,4,34,38,220,-33
8481524,Bowen,Byram,7,BUF,https://assets.nhle.com/mugs/nhl/20242025/BUF/8481524.png,4,D,30,57,87,189,22
8477365,Connor,Clifton,7,BUF,https://assets.nhle.com/mugs/nhl/20242025/BUF/8477365.png,75,D,14,52,66,335,51
8480839,Rasmus,Dahlin,7,BUF,https://assets.nhle.com/mugs/nhl/20242025/BUF/8480839.png,26,D,72,239,311,461,-65
8478502,Dennis,Gilbert,7,BUF,https://assets.nhle.com/mugs/nhl/20242025/BUF/8478502.png,8,D,3,11,14,88,-15
8480035,Henri,Jokiharju,7,BUF,https://assets.nhle.com/mugs/nhl/20242025/BUF/8480035.png,10,D,17,73,90,366,-28
8482671,Owen,Power,7,BUF,https://assets.nhle.com/mugs/nhl/20242025/BUF/8482671.png,25,D,15,71,86,188,19
8480807,Mattias,Samuelsson,7,BUF,https://assets.nhle.com/mugs/nhl/20242025/BUF/8480807.png,23,D,4,26,30,163,-2
8480045,Ukko-Pekka,Luukkonen,7,BUF,https://assets.nhle.com/mugs/nhl/20242025/BUF/8480045.png,1,G,0,3,0,117,0
8473503,James,Reimer,7,BUF,https://assets.nhle.com/mugs/nhl/20242025/BUF/8473503.png,47,G,0,3,0,505,0
8476981,Josh,Anderson,8,MTL,https://assets.nhle.com/mugs/nhl/20242025/MTL/8476981.png,17,R,135,98,233,560,-38
